@relation 'Datos-weka.filters.unsupervised.attribute.Remove-R13-weka.filters.unsupervised.attribute.Remove-R11-weka.filters.unsupervised.attribute.Remove-R8-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Remove-R12-13,16'

@attribute age numeric
@attribute job {housemaid,services,admin.,blue-collar,technician,retired,management,unemployed,self-employed,entrepreneur,student}
@attribute marital {married,single,divorced}
@attribute education {basic.4y,high.school,basic.6y,basic.9y,professional.course,university.degree,illiterate}
@attribute default {no,yes}
@attribute housing {no,yes}
@attribute loan {no,yes}
@attribute month {may,jun,jul,aug,oct,nov,dec,mar,apr,sep}
@attribute day_of_week {mon,tue,wed,thu,fri}
@attribute campaign numeric
@attribute previous numeric
@attribute cons.price.idx numeric
@attribute cons.conf.idx numeric
@attribute nr.employed numeric
@attribute y {no,yes}

@data
49,technician,married,high.school,no,yes,no,may,mon,1,0,92.893,-46.2,5099.1,no
53,admin.,married,basic.9y,no,no,no,may,mon,5,0,92.893,-46.2,5099.1,no
51,unemployed,married,high.school,no,no,no,may,mon,5,1,92.893,-46.2,5099.1,no
24,technician,single,high.school,no,yes,no,may,mon,4,0,92.893,-46.2,5099.1,yes
44,self-employed,single,professional.course,no,no,no,may,mon,6,1,92.893,-46.2,5099.1,no
37,admin.,single,university.degree,no,yes,no,may,mon,5,0,92.893,-46.2,5099.1,no
44,self-employed,married,high.school,no,no,yes,may,mon,4,2,92.893,-46.2,5099.1,no
36,management,married,university.degree,no,yes,no,may,mon,6,0,92.893,-46.2,5099.1,no
39,unemployed,single,basic.9y,no,yes,no,may,mon,2,0,92.893,-46.2,5099.1,no
31,services,married,high.school,no,no,no,may,mon,3,0,92.893,-46.2,5099.1,no
56,housemaid,married,high.school,no,no,no,may,mon,8,0,92.893,-46.2,5099.1,no
56,services,divorced,high.school,no,no,no,may,mon,7,0,92.893,-46.2,5099.1,yes
49,admin.,divorced,university.degree,no,no,no,may,mon,5,0,92.893,-46.2,5099.1,no
36,technician,married,professional.course,no,yes,no,may,mon,5,0,92.893,-46.2,5099.1,no
50,self-employed,married,basic.9y,no,yes,yes,may,mon,6,1,92.893,-46.2,5099.1,yes
25,management,single,university.degree,no,yes,no,may,mon,5,0,92.893,-46.2,5099.1,no
56,services,married,high.school,no,yes,no,may,mon,2,0,92.893,-46.2,5099.1,no
34,admin.,married,university.degree,no,yes,yes,may,mon,3,0,92.893,-46.2,5099.1,no
59,admin.,married,university.degree,no,yes,no,may,mon,7,1,92.893,-46.2,5099.1,no
45,admin.,married,university.degree,no,yes,yes,may,mon,3,0,92.893,-46.2,5099.1,no
60,admin.,married,university.degree,no,yes,no,may,mon,2,1,92.893,-46.2,5099.1,yes
39,blue-collar,single,basic.4y,no,no,yes,may,tue,2,0,92.893,-46.2,5099.1,no
36,services,married,high.school,no,yes,no,may,tue,2,0,92.893,-46.2,5099.1,no
29,admin.,single,university.degree,no,yes,no,may,tue,8,0,92.893,-46.2,5099.1,no
37,blue-collar,married,basic.6y,no,yes,no,may,tue,4,0,92.893,-46.2,5099.1,no
25,services,married,high.school,no,no,no,may,tue,2,0,92.893,-46.2,5099.1,no
36,admin.,divorced,high.school,no,yes,no,may,tue,5,0,92.893,-46.2,5099.1,no
33,retired,married,high.school,no,yes,no,may,tue,3,0,92.893,-46.2,5099.1,yes
32,blue-collar,single,basic.4y,no,yes,no,may,tue,2,1,92.893,-46.2,5099.1,no
28,services,single,university.degree,no,no,no,may,tue,2,1,92.893,-46.2,5099.1,no
34,admin.,married,university.degree,no,yes,no,may,tue,3,1,92.893,-46.2,5099.1,no
58,services,divorced,high.school,no,yes,no,may,tue,6,0,92.893,-46.2,5099.1,no
40,admin.,single,high.school,no,yes,no,may,tue,3,0,92.893,-46.2,5099.1,no
36,blue-collar,married,basic.6y,no,yes,no,may,tue,5,0,92.893,-46.2,5099.1,no
33,management,married,university.degree,no,yes,no,may,tue,6,0,92.893,-46.2,5099.1,no
38,admin.,married,university.degree,no,no,no,may,tue,6,0,92.893,-46.2,5099.1,no
48,services,married,basic.4y,no,no,no,may,tue,5,1,92.893,-46.2,5099.1,no
57,retired,married,basic.6y,no,no,no,may,tue,4,1,92.893,-46.2,5099.1,no
41,blue-collar,married,basic.9y,no,yes,no,may,tue,4,1,92.893,-46.2,5099.1,no
55,retired,married,basic.4y,no,no,no,may,tue,5,0,92.893,-46.2,5099.1,no
40,blue-collar,married,basic.9y,no,no,no,may,tue,4,2,92.893,-46.2,5099.1,no
36,admin.,divorced,high.school,no,yes,no,may,tue,2,0,92.893,-46.2,5099.1,no
32,technician,single,professional.course,no,no,no,may,tue,2,0,92.893,-46.2,5099.1,no
36,blue-collar,married,basic.9y,no,yes,no,may,tue,5,0,92.893,-46.2,5099.1,no
19,student,single,high.school,no,no,yes,may,tue,4,0,92.893,-46.2,5099.1,no
44,blue-collar,married,basic.4y,no,yes,no,may,tue,7,0,92.893,-46.2,5099.1,no
37,admin.,married,basic.9y,no,yes,no,may,tue,2,1,92.893,-46.2,5099.1,no
44,services,married,high.school,no,yes,no,may,tue,5,0,92.893,-46.2,5099.1,no
29,admin.,single,university.degree,no,no,no,may,tue,6,1,92.893,-46.2,5099.1,no
44,admin.,single,professional.course,no,no,no,may,tue,6,0,92.893,-46.2,5099.1,no
37,blue-collar,married,basic.6y,no,no,no,may,tue,5,0,92.893,-46.2,5099.1,no
37,admin.,married,basic.9y,no,yes,no,may,tue,7,0,92.893,-46.2,5099.1,no
33,housemaid,married,basic.9y,no,yes,no,may,tue,1,1,92.893,-46.2,5099.1,no
40,blue-collar,married,basic.9y,no,yes,no,may,tue,3,0,92.893,-46.2,5099.1,no
43,blue-collar,married,basic.4y,no,no,no,may,tue,1,2,92.893,-46.2,5099.1,no
42,blue-collar,married,basic.9y,no,no,no,may,tue,5,1,92.893,-46.2,5099.1,no
38,admin.,divorced,high.school,no,no,no,may,tue,1,0,92.893,-46.2,5099.1,no
34,blue-collar,married,basic.9y,no,yes,no,may,tue,1,0,92.893,-46.2,5099.1,no
34,blue-collar,married,basic.9y,no,no,no,may,tue,1,0,92.893,-46.2,5099.1,no
32,blue-collar,married,basic.6y,no,yes,no,may,tue,1,0,92.893,-46.2,5099.1,no
34,blue-collar,married,basic.9y,no,yes,no,may,tue,1,0,92.893,-46.2,5099.1,no
34,blue-collar,married,basic.9y,no,yes,no,may,tue,1,0,92.893,-46.2,5099.1,no
42,blue-collar,married,basic.9y,no,no,no,may,tue,1,1,92.893,-46.2,5099.1,no
32,blue-collar,married,basic.9y,no,yes,no,may,tue,1,2,92.893,-46.2,5099.1,no
35,blue-collar,married,basic.6y,no,yes,no,may,tue,1,1,92.893,-46.2,5099.1,no
38,blue-collar,married,basic.9y,no,yes,no,may,tue,1,1,92.893,-46.2,5099.1,no
34,management,married,university.degree,no,yes,yes,may,tue,1,0,92.893,-46.2,5099.1,no
37,admin.,divorced,high.school,no,no,yes,may,tue,1,0,92.893,-46.2,5099.1,no
35,services,married,high.school,no,yes,no,may,tue,1,0,92.893,-46.2,5099.1,no
32,technician,single,university.degree,no,yes,no,may,tue,1,0,92.893,-46.2,5099.1,no
35,services,married,high.school,no,yes,no,may,tue,1,0,92.893,-46.2,5099.1,no
36,blue-collar,married,basic.9y,no,no,no,may,tue,1,0,92.893,-46.2,5099.1,no
36,blue-collar,married,basic.9y,no,yes,no,may,tue,1,0,92.893,-46.2,5099.1,no
36,blue-collar,married,basic.9y,no,yes,no,may,tue,1,0,92.893,-46.2,5099.1,no
33,admin.,married,high.school,no,yes,no,may,tue,1,0,92.893,-46.2,5099.1,no
36,blue-collar,married,basic.9y,no,no,no,may,tue,1,0,92.893,-46.2,5099.1,no
29,services,divorced,high.school,no,no,no,may,tue,1,0,92.893,-46.2,5099.1,no
41,admin.,married,high.school,no,yes,no,may,tue,1,1,92.893,-46.2,5099.1,no
33,admin.,married,high.school,no,yes,no,may,tue,1,0,92.893,-46.2,5099.1,no
33,admin.,married,high.school,no,no,no,may,tue,1,1,92.893,-46.2,5099.1,no
47,technician,married,professional.course,no,yes,no,may,tue,1,0,92.893,-46.2,5099.1,no
41,blue-collar,married,basic.9y,no,yes,no,may,tue,1,0,92.893,-46.2,5099.1,no
41,blue-collar,married,basic.9y,no,yes,no,may,tue,1,0,92.893,-46.2,5099.1,no
41,blue-collar,married,basic.9y,no,yes,no,may,tue,1,2,92.893,-46.2,5099.1,no
47,services,married,high.school,no,yes,no,may,tue,1,1,92.893,-46.2,5099.1,no
49,admin.,married,high.school,no,no,no,may,tue,1,1,92.893,-46.2,5099.1,no
41,blue-collar,married,basic.4y,no,yes,no,may,tue,1,2,92.893,-46.2,5099.1,no
36,blue-collar,married,basic.4y,no,no,no,may,tue,1,0,92.893,-46.2,5099.1,no
40,admin.,single,high.school,no,no,no,may,tue,6,0,92.893,-46.2,5099.1,no
34,blue-collar,married,basic.9y,no,no,no,may,tue,2,0,92.893,-46.2,5099.1,no
30,admin.,single,high.school,no,no,no,may,tue,1,0,92.893,-46.2,5099.1,no
39,blue-collar,married,basic.9y,no,yes,no,may,tue,1,0,92.893,-46.2,5099.1,no
38,entrepreneur,married,professional.course,no,no,yes,may,tue,1,1,92.893,-46.2,5099.1,no
39,blue-collar,married,basic.9y,no,no,no,may,tue,1,0,92.893,-46.2,5099.1,no
38,entrepreneur,married,professional.course,no,yes,no,may,tue,1,0,92.893,-46.2,5099.1,no
39,blue-collar,married,basic.9y,no,no,no,may,tue,1,0,92.893,-46.2,5099.1,no
58,admin.,single,university.degree,no,no,no,may,tue,1,0,92.893,-46.2,5099.1,no
49,admin.,married,high.school,no,yes,no,may,tue,1,1,92.893,-46.2,5099.1,yes
44,blue-collar,married,basic.9y,no,yes,yes,may,tue,1,0,92.893,-46.2,5099.1,no
39,blue-collar,married,basic.9y,no,yes,yes,may,tue,1,0,92.893,-46.2,5099.1,yes
49,blue-collar,married,professional.course,no,yes,yes,may,tue,1,1,92.893,-46.2,5099.1,no
38,blue-collar,divorced,basic.9y,no,yes,no,may,tue,1,0,92.893,-46.2,5099.1,no
51,admin.,married,basic.4y,no,no,no,may,tue,1,1,92.893,-46.2,5099.1,no
41,blue-collar,married,basic.9y,no,no,no,may,tue,1,0,92.893,-46.2,5099.1,yes
35,blue-collar,married,high.school,no,no,no,may,tue,1,0,92.893,-46.2,5099.1,yes
58,admin.,single,university.degree,no,yes,no,may,tue,1,0,92.893,-46.2,5099.1,yes
49,blue-collar,married,professional.course,no,yes,yes,may,tue,1,1,92.893,-46.2,5099.1,no
49,blue-collar,married,professional.course,no,no,no,may,tue,1,0,92.893,-46.2,5099.1,no
50,blue-collar,married,basic.4y,no,yes,no,may,tue,1,0,92.893,-46.2,5099.1,yes
43,blue-collar,married,basic.6y,no,no,yes,may,tue,1,0,92.893,-46.2,5099.1,no
36,self-employed,married,basic.9y,no,yes,yes,may,tue,1,0,92.893,-46.2,5099.1,yes
35,technician,divorced,professional.course,no,no,no,may,tue,1,1,92.893,-46.2,5099.1,no
38,technician,married,university.degree,no,yes,no,may,tue,1,1,92.893,-46.2,5099.1,no
43,blue-collar,married,basic.6y,no,yes,no,may,tue,1,1,92.893,-46.2,5099.1,no
47,management,married,university.degree,no,no,no,may,tue,1,1,92.893,-46.2,5099.1,no
51,admin.,married,basic.4y,no,no,no,may,tue,1,0,92.893,-46.2,5099.1,no
34,blue-collar,married,university.degree,no,yes,no,may,tue,1,1,92.893,-46.2,5099.1,no
31,services,single,basic.9y,no,no,no,may,tue,1,0,92.893,-46.2,5099.1,no
35,blue-collar,single,high.school,no,yes,no,may,tue,1,1,92.893,-46.2,5099.1,no
45,blue-collar,married,basic.6y,no,no,no,may,tue,1,0,92.893,-46.2,5099.1,no
34,blue-collar,married,high.school,no,yes,no,may,tue,1,2,92.893,-46.2,5099.1,yes
35,admin.,single,university.degree,no,yes,no,may,tue,3,0,92.893,-46.2,5099.1,no
29,student,single,high.school,no,no,yes,may,tue,1,1,92.893,-46.2,5099.1,no
36,admin.,single,high.school,no,yes,no,may,tue,1,0,92.893,-46.2,5099.1,no
31,services,single,high.school,no,yes,no,may,tue,1,0,92.893,-46.2,5099.1,no
45,entrepreneur,divorced,basic.9y,no,yes,yes,may,tue,3,0,92.893,-46.2,5099.1,no
31,services,single,high.school,no,yes,no,may,tue,1,0,92.893,-46.2,5099.1,no
42,blue-collar,married,basic.9y,no,no,no,may,tue,1,1,92.893,-46.2,5099.1,no
41,blue-collar,divorced,basic.9y,no,yes,no,may,tue,2,0,92.893,-46.2,5099.1,no
40,management,married,university.degree,no,yes,no,may,tue,1,0,92.893,-46.2,5099.1,no
44,services,married,high.school,no,yes,no,may,tue,1,1,92.893,-46.2,5099.1,no
48,blue-collar,single,basic.4y,no,yes,yes,may,tue,1,0,92.893,-46.2,5099.1,no
35,blue-collar,divorced,high.school,no,yes,no,may,tue,1,0,92.893,-46.2,5099.1,no
45,blue-collar,married,university.degree,no,yes,no,may,tue,1,0,92.893,-46.2,5099.1,no
39,retired,divorced,basic.4y,no,yes,no,may,tue,1,0,92.893,-46.2,5099.1,no
50,technician,married,university.degree,no,no,no,may,tue,1,0,92.893,-46.2,5099.1,no
35,blue-collar,single,high.school,no,no,no,may,tue,1,0,92.893,-46.2,5099.1,yes
55,self-employed,married,basic.9y,no,yes,no,may,tue,1,0,92.893,-46.2,5099.1,no
41,management,single,basic.9y,no,no,no,may,tue,1,1,92.893,-46.2,5099.1,no
39,blue-collar,married,basic.6y,no,yes,no,may,tue,1,2,92.893,-46.2,5099.1,no
54,blue-collar,married,high.school,no,yes,yes,may,tue,1,0,92.893,-46.2,5099.1,no
34,entrepreneur,single,university.degree,no,yes,no,may,tue,2,0,92.893,-46.2,5099.1,no
39,blue-collar,married,basic.6y,no,yes,yes,may,tue,1,0,92.893,-46.2,5099.1,no
43,blue-collar,married,basic.9y,no,yes,no,may,tue,1,0,92.893,-46.2,5099.1,no
40,management,married,professional.course,no,yes,no,may,tue,2,1,92.893,-46.2,5099.1,no
50,technician,married,university.degree,no,yes,yes,may,tue,1,0,92.893,-46.2,5099.1,yes
54,blue-collar,married,high.school,no,yes,no,may,tue,1,0,92.893,-46.2,5099.1,no
57,blue-collar,married,basic.9y,no,yes,no,may,tue,1,0,92.893,-46.2,5099.1,no
50,technician,married,university.degree,no,yes,no,may,tue,1,0,92.893,-46.2,5099.1,no
43,blue-collar,married,basic.9y,no,yes,no,may,tue,1,0,92.893,-46.2,5099.1,no
37,management,married,university.degree,no,no,yes,may,tue,1,0,92.893,-46.2,5099.1,no
43,blue-collar,married,basic.9y,no,yes,no,may,tue,1,0,92.893,-46.2,5099.1,no
45,technician,divorced,university.degree,no,yes,no,may,tue,1,0,92.893,-46.2,5099.1,no
28,blue-collar,single,basic.9y,no,no,no,may,tue,1,1,92.893,-46.2,5099.1,no
36,blue-collar,married,basic.9y,no,yes,no,may,tue,1,0,92.893,-46.2,5099.1,no
37,blue-collar,married,university.degree,no,yes,no,may,tue,1,1,92.893,-46.2,5099.1,no
36,blue-collar,married,basic.9y,no,no,yes,may,tue,1,0,92.893,-46.2,5099.1,no
33,services,married,professional.course,no,yes,no,may,tue,1,0,92.893,-46.2,5099.1,no
37,blue-collar,married,basic.6y,no,yes,yes,may,tue,4,0,92.893,-46.2,5099.1,no
43,blue-collar,married,basic.9y,no,no,no,may,tue,1,1,92.893,-46.2,5099.1,no
38,technician,married,professional.course,no,no,no,may,tue,1,0,92.893,-46.2,5099.1,no
43,blue-collar,married,basic.9y,no,yes,no,may,tue,1,0,92.893,-46.2,5099.1,no
48,services,married,basic.4y,no,no,no,may,tue,4,0,92.893,-46.2,5099.1,no
35,services,married,basic.6y,no,yes,no,may,tue,2,0,92.893,-46.2,5099.1,no
30,admin.,married,high.school,no,no,yes,may,tue,1,0,92.893,-46.2,5099.1,yes
34,technician,single,professional.course,no,yes,no,may,tue,1,0,92.893,-46.2,5099.1,no
45,blue-collar,married,basic.4y,no,no,yes,may,tue,1,0,92.893,-46.2,5099.1,no
46,blue-collar,married,high.school,no,no,yes,may,tue,1,0,92.893,-46.2,5099.1,no
44,blue-collar,married,basic.4y,no,no,no,may,tue,1,1,92.893,-46.2,5099.1,no
44,admin.,married,university.degree,no,yes,no,may,tue,1,0,92.893,-46.2,5099.1,no
30,blue-collar,single,basic.9y,no,no,yes,may,tue,1,1,92.893,-46.2,5099.1,no
30,technician,single,university.degree,no,no,yes,may,tue,1,0,92.893,-46.2,5099.1,no
46,blue-collar,married,high.school,no,no,no,may,tue,1,1,92.893,-46.2,5099.1,no
42,blue-collar,married,basic.4y,no,yes,no,may,tue,1,0,92.893,-46.2,5099.1,no
30,technician,single,university.degree,no,yes,no,may,tue,1,0,92.893,-46.2,5099.1,no
36,blue-collar,single,basic.6y,no,yes,no,may,tue,1,1,92.893,-46.2,5099.1,no
36,blue-collar,single,basic.6y,no,no,no,may,tue,1,1,92.893,-46.2,5099.1,no
36,admin.,divorced,high.school,no,yes,no,may,tue,1,1,92.893,-46.2,5099.1,no
38,technician,married,university.degree,no,no,no,may,tue,2,0,92.893,-46.2,5099.1,no
46,blue-collar,married,high.school,no,yes,no,may,tue,1,0,92.893,-46.2,5099.1,no
44,entrepreneur,married,basic.4y,no,yes,no,may,tue,1,1,92.893,-46.2,5099.1,no
48,blue-collar,married,basic.9y,no,yes,no,may,tue,1,0,92.893,-46.2,5099.1,no
33,admin.,single,high.school,no,no,no,may,tue,1,0,92.893,-46.2,5099.1,no
40,admin.,single,high.school,no,no,no,may,tue,6,0,92.893,-46.2,5099.1,no
44,entrepreneur,married,basic.4y,no,yes,no,may,tue,1,1,92.893,-46.2,5099.1,no
33,admin.,single,high.school,no,no,no,may,tue,1,0,92.893,-46.2,5099.1,no
33,admin.,single,high.school,no,no,no,may,tue,1,0,92.893,-46.2,5099.1,no
33,admin.,single,high.school,no,no,no,may,tue,1,0,92.893,-46.2,5099.1,no
37,technician,married,university.degree,no,no,no,may,tue,1,0,92.893,-46.2,5099.1,no
47,blue-collar,divorced,basic.9y,no,no,no,may,tue,1,0,92.893,-46.2,5099.1,no
51,blue-collar,married,professional.course,no,yes,no,may,tue,1,0,92.893,-46.2,5099.1,no
33,admin.,single,high.school,no,yes,no,may,tue,1,0,92.893,-46.2,5099.1,no
33,admin.,married,high.school,no,yes,no,may,tue,1,0,92.893,-46.2,5099.1,no
39,services,divorced,professional.course,no,yes,yes,may,tue,1,0,92.893,-46.2,5099.1,no
32,admin.,married,high.school,no,yes,no,may,tue,2,0,92.893,-46.2,5099.1,no
40,blue-collar,married,basic.9y,no,no,no,may,tue,1,0,92.893,-46.2,5099.1,no
32,admin.,divorced,high.school,no,yes,no,may,tue,1,0,92.893,-46.2,5099.1,no
54,self-employed,married,university.degree,no,no,yes,may,tue,1,0,92.893,-46.2,5099.1,no
49,entrepreneur,married,high.school,no,no,no,may,tue,1,0,92.893,-46.2,5099.1,no
28,services,single,university.degree,no,yes,no,may,tue,4,1,92.893,-46.2,5099.1,no
49,entrepreneur,married,high.school,no,no,no,may,tue,1,0,92.893,-46.2,5099.1,no
58,retired,married,high.school,no,no,no,may,tue,1,1,92.893,-46.2,5099.1,no
32,services,married,high.school,no,no,no,may,tue,1,0,92.893,-46.2,5099.1,no
32,services,married,high.school,no,no,no,may,tue,1,0,92.893,-46.2,5099.1,no
47,entrepreneur,married,university.degree,no,yes,no,may,tue,1,1,92.893,-46.2,5099.1,no
58,retired,married,high.school,no,yes,no,may,tue,1,1,92.893,-46.2,5099.1,no
32,technician,married,high.school,no,yes,no,may,tue,1,0,92.893,-46.2,5099.1,no
45,blue-collar,single,basic.9y,no,yes,no,may,tue,1,0,92.893,-46.2,5099.1,no
47,entrepreneur,married,university.degree,no,yes,no,may,tue,1,0,92.893,-46.2,5099.1,no
44,admin.,single,professional.course,no,yes,no,may,tue,4,0,92.893,-46.2,5099.1,no
37,blue-collar,married,university.degree,no,no,no,may,tue,1,0,92.893,-46.2,5099.1,no
45,blue-collar,married,basic.4y,no,yes,no,may,tue,2,1,92.893,-46.2,5099.1,no
35,technician,married,professional.course,no,yes,no,may,tue,1,1,92.893,-46.2,5099.1,no
40,technician,married,high.school,no,yes,no,may,tue,1,0,92.893,-46.2,5099.1,no
51,blue-collar,married,basic.6y,no,yes,no,may,tue,2,0,92.893,-46.2,5099.1,yes
42,blue-collar,married,basic.4y,no,no,no,may,tue,2,0,92.893,-46.2,5099.1,no
35,blue-collar,married,basic.4y,no,yes,no,may,tue,1,0,92.893,-46.2,5099.1,no
57,blue-collar,married,basic.4y,no,yes,no,may,tue,1,0,92.893,-46.2,5099.1,no
42,blue-collar,married,basic.4y,no,yes,no,may,tue,2,0,92.893,-46.2,5099.1,no
49,blue-collar,married,basic.6y,no,no,no,may,tue,1,1,92.893,-46.2,5099.1,yes
34,admin.,married,high.school,no,yes,yes,may,tue,1,0,92.893,-46.2,5099.1,yes
36,admin.,single,high.school,no,yes,no,may,tue,1,1,92.893,-46.2,5099.1,no
32,management,divorced,university.degree,no,yes,no,may,tue,1,0,92.893,-46.2,5099.1,no
37,management,single,university.degree,no,yes,no,may,tue,1,1,92.893,-46.2,5099.1,no
32,management,divorced,university.degree,no,yes,no,may,tue,1,0,92.893,-46.2,5099.1,no
45,entrepreneur,divorced,basic.9y,no,yes,no,may,tue,3,0,92.893,-46.2,5099.1,no
43,blue-collar,married,basic.9y,no,no,no,may,tue,5,0,92.893,-46.2,5099.1,no
39,blue-collar,single,basic.4y,no,no,no,may,tue,4,0,92.893,-46.2,5099.1,no
32,technician,married,professional.course,no,yes,no,may,tue,2,0,92.893,-46.2,5099.1,no
44,entrepreneur,married,basic.4y,no,yes,no,may,tue,2,0,92.893,-46.2,5099.1,yes
37,management,divorced,university.degree,no,yes,no,may,tue,2,1,92.893,-46.2,5099.1,no
52,blue-collar,married,basic.6y,no,yes,no,may,tue,2,1,92.893,-46.2,5099.1,no
30,admin.,single,university.degree,no,yes,no,may,tue,2,0,92.893,-46.2,5099.1,no
53,admin.,single,high.school,no,yes,no,may,tue,2,2,92.893,-46.2,5099.1,no
31,unemployed,single,university.degree,no,yes,no,may,tue,9,0,92.893,-46.2,5099.1,no
33,admin.,married,high.school,no,yes,no,may,tue,1,1,92.893,-46.2,5099.1,no
29,entrepreneur,married,basic.6y,no,yes,no,may,tue,5,0,92.893,-46.2,5099.1,no
34,admin.,married,high.school,no,no,no,may,tue,2,0,92.893,-46.2,5099.1,no
35,blue-collar,married,basic.6y,no,yes,no,may,tue,1,0,92.893,-46.2,5099.1,no
37,management,single,university.degree,no,no,no,may,tue,1,1,92.893,-46.2,5099.1,no
36,retired,single,university.degree,no,yes,no,may,tue,4,0,92.893,-46.2,5099.1,no
37,management,single,university.degree,no,yes,no,may,tue,1,0,92.893,-46.2,5099.1,no
50,blue-collar,married,basic.4y,no,no,no,may,tue,2,1,92.893,-46.2,5099.1,no
34,services,married,high.school,no,no,no,may,tue,4,1,92.893,-46.2,5099.1,no
37,management,single,university.degree,no,yes,no,may,tue,1,0,92.893,-46.2,5099.1,no
58,services,divorced,high.school,no,yes,no,may,tue,4,2,92.893,-46.2,5099.1,no
38,entrepreneur,married,basic.4y,no,no,no,may,tue,1,1,92.893,-46.2,5099.1,no
49,blue-collar,married,professional.course,no,no,no,may,tue,2,0,92.893,-46.2,5099.1,no
34,technician,single,professional.course,no,no,no,may,tue,2,1,92.893,-46.2,5099.1,yes
38,entrepreneur,married,basic.4y,no,yes,no,may,tue,1,1,92.893,-46.2,5099.1,no
34,services,married,high.school,no,no,no,may,tue,5,0,92.893,-46.2,5099.1,no
36,admin.,single,high.school,no,yes,no,may,tue,2,0,92.893,-46.2,5099.1,no
52,blue-collar,married,high.school,no,yes,no,may,tue,1,0,92.893,-46.2,5099.1,no
52,blue-collar,married,high.school,no,no,no,may,tue,1,0,92.893,-46.2,5099.1,no
37,services,single,basic.9y,no,no,no,may,tue,1,0,92.893,-46.2,5099.1,no
39,blue-collar,married,basic.9y,no,yes,no,may,tue,1,0,92.893,-46.2,5099.1,no
39,blue-collar,married,basic.6y,no,no,no,may,tue,1,0,92.893,-46.2,5099.1,no
37,services,single,basic.9y,no,no,no,may,tue,1,0,92.893,-46.2,5099.1,no
37,services,single,basic.9y,no,no,no,may,tue,1,0,92.893,-46.2,5099.1,no
54,services,divorced,university.degree,no,yes,no,may,tue,1,1,92.893,-46.2,5099.1,no
43,blue-collar,married,basic.4y,no,no,no,may,tue,2,0,92.893,-46.2,5099.1,no
33,admin.,married,basic.9y,no,no,no,may,tue,1,0,92.893,-46.2,5099.1,no
30,services,married,high.school,no,yes,no,may,tue,1,0,92.893,-46.2,5099.1,no
54,services,divorced,university.degree,no,no,no,may,tue,1,0,92.893,-46.2,5099.1,yes
44,management,married,university.degree,no,yes,no,may,tue,1,0,92.893,-46.2,5099.1,no
30,services,married,high.school,no,no,no,may,tue,1,0,92.893,-46.2,5099.1,no
27,blue-collar,single,basic.9y,no,no,no,may,tue,1,0,92.893,-46.2,5099.1,no
